ordernumber,quantityordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,productline,msrp,product_code,customer_name,phone,address_line1,city,postal_code,country,contact_last_name,contact_first_name,dealsize
10312,39,? 29.54,13,"? 1,152.06",21-10-2019,1724,shipped,vintage cars,? 33.00,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10263,37,? 62.46,7,"? 2,311.02",28-06-2019,1861,shipped,motorcycles,? 76.00,S24_2000,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10142,33,? 102.00,6,"? 3,366.00",08-08-2018,2201,shipped,ships,? 122.00,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10396,49,? 116.75,6,"? 5,720.75",23-03-2020,1628,shipped,ships,? 122.00,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10182,31,? 36.74,5,"? 1,138.94",12-11-2018,2132,shipped,vintage cars,? 44.00,S24_2022,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10312,23,? 37.63,12,? 865.49,21-10-2019,1799,shipped,vintage cars,? 44.00,S24_2022,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10421,40,? 45.70,2,"? 1,828.00",29-05-2020,1586,in process,vintage cars,? 44.00,S24_2022,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10229,48,? 118.84,6,"? 5,704.32",11-03-2019,2043,shipped,trucks and buses,? 127.00,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10271,43,? 130.35,10,"? 5,605.05",20-07-2019,1915,shipped,trucks and buses,? 127.00,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10371,20,? 172.47,5,"? 3,449.40",23-01-2020,1737,shipped,trucks and buses,? 127.00,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10382,20,? 132.72,3,"? 2,654.40",17-02-2020,1713,shipped,trucks and buses,? 127.00,S24_2300,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10135,29,? 61.64,16,"? 1,787.56",02-07-2018,2313,shipped,motorcycles,? 69.00,S24_2360,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10390,35,? 65.13,4,"? 2,279.55",04-03-2020,1722,shipped,motorcycles,? 69.00,S24_2360,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10172,22,? 74.51,1,"? 1,639.22",05-11-2018,2213,shipped,classic cars,? 90.00,S24_2766,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10182,36,? 73.60,14,"? 2,649.60",12-11-2018,2207,shipped,classic cars,? 90.00,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10368,40,? 102.68,2,"? 4,107.20",19-01-2020,1788,shipped,classic cars,? 90.00,S24_2766,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10229,33,? 32.88,2,"? 1,085.04",11-03-2019,2117,shipped,classic cars,? 35.00,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10271,38,? 41.72,6,"? 1,585.36",20-07-2019,1989,shipped,classic cars,? 35.00,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10335,33,? 37.13,2,"? 1,225.29",19-11-2019,1873,shipped,classic cars,? 35.00,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10371,45,? 123.24,8,"? 5,545.80",23-01-2020,1811,shipped,classic cars,? 35.00,S24_2840,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10182,20,? 119.79,13,"? 2,395.80",12-11-2018,2283,shipped,classic cars,? 117.00,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10368,31,? 136.23,5,"? 4,223.13",19-01-2020,1863,shipped,classic cars,? 117.00,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10135,20,? 35.87,1,? 717.40,02-07-2018,2435,shipped,classic cars,? 37.00,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10390,37,? 132.29,5,"? 4,894.73",04-03-2020,1845,shipped,classic cars,? 37.00,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10142,49,? 98.25,1,"? 4,814.25",08-08-2018,2425,shipped,vintage cars,? 88.00,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10396,27,? 83.20,7,"? 2,246.40",23-03-2020,1852,shipped,vintage cars,? 88.00,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10172,24,? 81.33,2,"? 1,951.92",05-11-2018,2362,shipped,classic cars,? 85.00,S24_3191,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10182,33,? 94.17,15,"? 3,107.61",12-11-2018,2356,shipped,classic cars,? 85.00,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10368,46,? 79.62,1,"? 3,662.52",19-01-2020,1937,shipped,classic cars,? 85.00,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10135,27,? 66.13,6,"? 1,785.51",02-07-2018,2509,shipped,classic cars,? 61.00,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10390,46,? 52.84,6,"? 2,430.64",04-03-2020,1919,shipped,classic cars,? 61.00,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10172,22,? 98.51,4,"? 2,167.22",05-11-2018,2436,shipped,classic cars,? 107.00,S24_3432,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10182,49,? 127.43,17,"? 6,244.07",12-11-2018,2430,shipped,classic cars,? 107.00,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10368,20,? 99.58,4,"? 1,991.60",19-01-2020,2011,shipped,classic cars,? 107.00,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10385,37,? 85.54,2,"? 3,164.98",28-02-2020,1996,shipped,vintage cars,? 83.00,S24_3816,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10396,37,? 90.57,8,"? 3,351.09",23-03-2020,1973,shipped,vintage cars,? 83.00,S24_3816,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10135,47,? 134.81,2,"? 6,336.07",02-07-2018,2608,shipped,classic cars,? 140.00,S24_3856,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10390,45,? 150.29,8,"? 6,763.05",04-03-2020,2018,shipped,classic cars,? 140.00,S24_3856,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10182,23,? 42.26,8,? 971.98,12-11-2018,2531,shipped,vintage cars,? 41.00,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10312,31,? 35.29,15,"? 1,093.99",21-10-2019,2197,shipped,vintage cars,? 41.00,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10368,46,? 37.34,3,"? 1,717.64",19-01-2020,2110,shipped,vintage cars,? 41.00,S24_3969,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10271,22,? 139.57,1,"? 3,070.54",20-07-2019,2310,shipped,classic cars,? 118.00,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10282,39,? 123.01,10,"? 4,797.39",20-08-2019,2280,shipped,classic cars,? 118.00,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10371,28,? 50.32,9,"? 1,408.96",23-01-2020,2132,shipped,classic cars,? 118.00,S24_4048,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10312,44,? 111.02,7,"? 4,884.88",21-10-2019,2247,shipped,vintage cars,? 97.00,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10382,33,? 139.17,4,"? 4,592.61",17-02-2020,2133,shipped,vintage cars,? 97.00,S24_4258,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10263,24,? 75.35,11,"? 1,808.40",28-06-2019,2378,shipped,planes,? 72.00,S24_4278,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10135,23,? 87.31,11,"? 2,008.13",02-07-2018,2756,shipped,classic cars,? 80.00,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10390,30,? 82.42,10,"? 2,472.60",04-03-2020,2165,shipped,classic cars,? 80.00,S24_4620,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10229,25,? 111.72,8,"? 2,793.00",11-03-2019,2536,shipped,trucks and buses,? 96.00,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10335,44,? 107.87,1,"? 4,746.28",19-11-2019,2292,shipped,trucks and buses,? 96.00,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10371,26,? 155.54,1,"? 4,044.04",23-01-2020,2230,shipped,trucks and buses,? 96.00,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10382,26,? 104.17,6,"? 2,708.42",17-02-2020,2206,shipped,trucks and buses,? 96.00,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10263,31,? 79.91,8,"? 2,477.21",28-06-2019,2453,shipped,motorcycles,? 99.00,S32_1374,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10135,33,? 40.23,14,"? 1,327.59",02-07-2018,2830,shipped,motorcycles,? 40.00,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10390,41,? 44.56,11,"? 1,826.96",04-03-2020,2239,shipped,motorcycles,? 40.00,S32_2206,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10229,23,? 54.11,3,"? 1,244.53",11-03-2019,2611,shipped,trucks and buses,? 54.00,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10271,35,? 47.62,7,"? 1,666.70",20-07-2019,2483,shipped,trucks and buses,? 54.00,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10335,40,? 60.60,3,"? 2,424.00",19-11-2019,2367,shipped,trucks and buses,? 54.00,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10371,20,? 66.47,2,"? 1,329.40",23-01-2020,2305,shipped,trucks and buses,? 54.00,S32_2509,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10142,42,? 74.57,16,"? 3,131.94",08-08-2018,2846,shipped,trains,? 62.00,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10282,36,? 59.65,9,"? 2,147.40",20-08-2019,2480,shipped,trains,? 62.00,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10371,30,? 99.55,11,"? 2,986.50",23-01-2020,2332,shipped,trains,? 62.00,S32_3207,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10413,24,? 49.71,6,"? 1,193.04",05-05-2020,2232,shipped,trains,? 62.00,S32_3207,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,small
10113,23,? 68.52,1,"? 1,575.96",26-03-2018,3005,shipped,trucks and buses,? 64.00,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10229,30,? 73.04,12,"? 2,191.20",11-03-2019,2665,shipped,trucks and buses,? 64.00,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10382,48,? 141.66,8,"? 6,799.68",17-02-2020,2334,shipped,trucks and buses,? 64.00,S32_3522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10135,30,? 89.80,17,"? 2,694.00",02-07-2018,2958,shipped,motorcycles,? 102.00,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10390,45,? 48.98,12,"? 2,204.10",04-03-2020,2367,shipped,motorcycles,? 102.00,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10271,34,? 98.39,3,"? 3,345.26",20-07-2019,2637,shipped,trucks and buses,? 115.00,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10282,38,? 113.44,12,"? 4,310.72",20-08-2019,2607,shipped,trucks and buses,? 115.00,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10371,48,? 56.55,10,"? 2,714.40",23-01-2020,2459,shipped,trucks and buses,? 115.00,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10142,42,? 49.79,14,"? 2,091.18",08-08-2018,3000,shipped,trains,? 58.00,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10282,37,? 66.78,7,"? 2,470.86",20-08-2019,2634,shipped,trains,? 58.00,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10413,51,? 63.85,4,"? 3,256.35",05-05-2020,2386,shipped,trains,? 58.00,S50_1514,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,medium
10135,44,? 96.00,15,"? 4,224.00",02-07-2018,3062,shipped,motorcycles,? 81.00,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10390,22,? 158.69,13,"? 3,491.18",04-03-2020,2471,shipped,motorcycles,? 81.00,S50_4713,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10142,41,? 64.00,2,"? 2,624.00",08-08-2018,3050,shipped,ships,? 66.00,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10385,25,? 77.34,1,"? 1,933.50",28-02-2020,2501,shipped,ships,? 66.00,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10396,39,? 66.67,1,"? 2,600.13",23-03-2020,2478,shipped,ships,? 66.00,S700_1138,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10142,43,? 84.01,9,"? 3,612.43",08-08-2018,3102,shipped,ships,? 86.00,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10282,43,? 86.61,2,"? 3,724.23",20-08-2019,2736,shipped,ships,? 86.00,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10229,50,? 112.28,11,"? 5,614.00",11-03-2019,2998,shipped,classic cars,? 101.00,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10371,34,? 126.51,3,"? 4,301.34",23-01-2020,2692,shipped,classic cars,? 101.00,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10382,34,? 54.84,9,"? 1,864.56",17-02-2020,2668,shipped,classic cars,? 101.00,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10263,47,? 116.28,9,"? 5,465.16",28-06-2019,2915,shipped,planes,? 118.00,S700_2834,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,medium
10142,21,? 111.19,3,"? 2,334.99",08-08-2018,3282,shipped,ships,? 100.00,S700_3505,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10142,38,? 85.41,4,"? 3,245.58",08-08-2018,3308,shipped,ships,? 99.00,S700_3962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,medium
10142,39,? 44.23,5,"? 1,724.97",08-08-2018,3387,shipped,ships,? 54.00,S72_3212,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,small
10245,34,? 180.01,9,"? 6,120.34",04-05-2019,430,shipped,classic cars,? 214.00,S10_1949,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10245,28,? 163.99,2,"? 4,591.72",04-05-2019,529,shipped,classic cars,? 147.00,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,47,? 189.10,5,"? 8,887.70",26-11-2018,735,shipped,classic cars,? 207.00,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,large
10245,38,? 155.80,6,"? 5,920.40",04-05-2019,606,shipped,trucks and buses,? 136.00,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,24,? 158.63,6,"? 3,807.12",26-11-2018,811,shipped,classic cars,? 151.00,S12_3148,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,38,? 190.32,4,"? 7,232.16",26-11-2018,860,shipped,classic cars,? 173.00,S12_3891,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,large
10245,29,? 119.00,8,"? 3,451.00",04-05-2019,807,shipped,trucks and buses,? 116.00,S18_1097,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,49,? 140.69,1,"? 6,893.81",26-11-2018,1508,shipped,vintage cars,? 136.00,S18_3140,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,35,? 101.85,3,"? 3,564.75",26-11-2018,1584,shipped,trains,? 100.00,S18_3259,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,27,? 168.04,8,"? 4,537.08",26-11-2018,1754,shipped,classic cars,? 143.00,S18_4027,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10245,21,? 113.82,3,"? 2,390.22",04-05-2019,1672,shipped,trucks and buses,? 121.00,S18_4600,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,small
10245,45,? 59.87,7,"? 2,694.15",04-05-2019,1699,shipped,vintage cars,? 50.00,S18_4668,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,small
10245,37,? 111.72,1,"? 4,133.64",04-05-2019,2483,shipped,trucks and buses,? 96.00,S32_1268,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10245,44,? 69.16,5,"? 3,043.04",04-05-2019,2612,shipped,trucks and buses,? 64.00,S32_3522,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10196,46,? 62.09,7,"? 2,856.14",26-11-2018,2895,shipped,trains,? 58.00,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,small
10196,50,? 94.40,2,"? 4,720.00",26-11-2018,2997,shipped,ships,? 86.00,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10245,44,? 105.20,4,"? 4,628.80",04-05-2019,2945,shipped,classic cars,? 101.00,S700_2824,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,medium
10258,32,? 240.02,6,"? 7,680.64",15-06-2019,389,shipped,classic cars,? 214.00,S10_1949,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,large
10339,40,? 68.92,4,"? 2,756.80",23-11-2019,259,shipped,motorcycles,? 118.00,S10_2016,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,small
10339,39,? 76.67,3,"? 2,990.13",23-11-2019,283,shipped,motorcycles,? 193.00,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,small
10258,41,? 162.64,3,"? 6,668.24",15-06-2019,565,shipped,trucks and buses,? 136.00,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,medium
10372,40,? 146.55,4,"? 5,862.00",26-01-2020,399,shipped,classic cars,? 151.00,S12_3148,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,medium
10372,34,? 174.75,1,"? 5,941.50",26-01-2020,448,shipped,classic cars,? 173.00,S12_3891,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,medium
10258,41,? 133.00,5,"? 5,453.00",15-06-2019,766,shipped,trucks and buses,? 116.00,S18_1097,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,medium
10339,27,? 104.10,2,"? 2,810.70",23-11-2019,957,shipped,planes,? 84.00,S18_2581,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,small
10339,30,? 62.16,1,"? 1,864.80",23-11-2019,982,shipped,motorcycles,? 60.00,S18_2625,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,small
10372,28,? 137.96,3,"? 3,862.88",26-01-2020,1095,shipped,vintage cars,? 136.00,S18_3140,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,medium
